CreateDate,Tweet,User
Tue Mar 20 21:46:12 +0000 2018,The Real Truth About Long #Hair https://t.co/z9SzR18Sl4 #beauty,ChicGalleria
Tue Mar 20 19:46:10 +0000 2018,A Fresh Arrival: traveler's guide to avoiding dry #skin https://t.co/cssCjkHu4a #flying,ChicGalleria
Tue Mar 20 17:46:06 +0000 2018,The Scandinavian Philosophy of Fashion https://t.co/HsYedKB15X,ChicGalleria
Tue Mar 20 15:45:30 +0000 2018,Mistakes You’re Making When Washing Your #Hair https://t.co/Pe1eZLu40o #beauty,ChicGalleria
Tue Mar 20 13:45:12 +0000 2018,5 Quick Ways to Sneak #Exercise into Your Busy Day https://t.co/DQn83n5dba,ChicGalleria
Tue Mar 20 11:43:12 +0000 2018,4 Tips When Doing The Juice Cleanse https://t.co/NAbUmaIXXN #diet #drinks #healthyfoods #selfcare,ChicGalleria
Tue Mar 20 09:42:58 +0000 2018,Six #Style Tips to Stick With Through Any Age https://t.co/c3137IXnWN #clothing #fashion,ChicGalleria
Tue Mar 20 07:41:01 +0000 2018,Managing Your Hangover: Causes and Cures for Faster Recovery https://t.co/aSiXgYXGlT #drinks #expertadvice #health,ChicGalleria
Tue Mar 20 05:39:14 +0000 2018,10 Easy Ways To Improve Your #Health https://t.co/kZjzY5uNYp,ChicGalleria
Tue Mar 20 03:38:53 +0000 2018,Achieving Glowing Skin this Winter https://t.co/oR7cUEboOJ #beauty #health #selfcare #skincare,ChicGalleria
Tue Mar 20 01:38:51 +0000 2018,How to Make: Quick and Healthy Green Miso #Soup https://t.co/QNcgiJtX6f #healthyfoods,ChicGalleria
Mon Mar 19 23:38:04 +0000 2018,How to Handle Haters Like a Pro https://t.co/XuixMszg5v #relationships #work,ChicGalleria
Mon Mar 19 21:37:09 +0000 2018,Styles to Make a Splash this Summer https://t.co/mEHYlLGQL2 #clothing #fashion,ChicGalleria
Mon Mar 19 19:36:53 +0000 2018,P.S. I Got This For You: Gifting the Men in Your Life https://t.co/LLXolPwJXO #holidays,ChicGalleria
Mon Mar 19 17:35:52 +0000 2018,Toners: An Important Step in your Skin Care Routine https://t.co/PEWUM0uIEW #beauty #skincare,ChicGalleria
Mon Mar 19 15:35:47 +0000 2018,DELA ÉVA Designer Merges Fashion and Art https://t.co/hLDLct1SaP #accessories #bags #designers #newyorkfashionweek #nolchashows,ChicGalleria
Mon Mar 19 13:34:22 +0000 2018,Double cleansing: What does it mean? https://t.co/rxldOg02a8 #beauty #expertadvice #skincare,ChicGalleria
Mon Mar 19 11:34:20 +0000 2018,3-Step Formula For Change https://t.co/a0USUDYC82 #selfcare,ChicGalleria
Mon Mar 19 09:34:08 +0000 2018,Expert Advice on the Right Way to do #Hair Extensions https://t.co/HtpoINUwIn #expertadvice,ChicGalleria
Mon Mar 19 07:34:00 +0000 2018,Gena Myint: Jewelry for Women with a Passion for Life https://t.co/gwEGrTiRWN #designers #fashion #newyorkfashionweek #nolchashows,ChicGalleria
Mon Mar 19 05:33:55 +0000 2018,A Social Media Detox: It Changed My Life https://t.co/R87auIjzE4 #selfcare,ChicGalleria
Mon Mar 19 03:33:54 +0000 2018,The Secrets to Parisian Style https://t.co/J0LB8SMCFV #fashion,ChicGalleria
Mon Mar 19 01:33:33 +0000 2018,5 Ways To Master Your #Makeup in Under 15 Minutes https://t.co/9WL491bPQr #beauty,ChicGalleria
Sun Mar 18 23:33:27 +0000 2018,Jumpstart Your Summer with Healthy Salad Recipes https://t.co/p7gaX0kDM7 #healthysaladrecipes #summersalads,ChicGalleria
Sun Mar 18 21:33:25 +0000 2018,An Interview with the Food Network's Ellie Krieger https://t.co/bmtO1Dbv4A #healthyfoods #interviews,ChicGalleria
Sun Mar 18 19:32:56 +0000 2018,Easy and Healthy #Breakfast for the Girl Who Would Rather #Sleep In https://t.co/LwwiFV9ZUt,ChicGalleria
Sun Mar 18 17:32:47 +0000 2018,20 Things That You Must Do Before Graduating from College https://t.co/d2wOrUAJ0X #expertadvice #selfcare #travel,ChicGalleria
Sun Mar 18 15:32:19 +0000 2018,The Ultimate Dress Shopping Guide for Your Body Shape https://t.co/Z53sB7aG79 #dressshoppingguideforyourbodyshape,ChicGalleria
Sun Mar 18 13:31:40 +0000 2018,10 Things You Must Do In Your Twenties https://t.co/Z2SLTg96e4 #jewelry #relationships #selfcare,ChicGalleria
Sun Mar 18 11:31:39 +0000 2018,A Guaranteed Routine to Avoid Procrastination https://t.co/uwF8yxG9AW #selfcare #stress #work,ChicGalleria
Sun Mar 18 09:31:21 +0000 2018,Lose Weight With A Simple Lifestyle Change https://t.co/tzSQFMK29G #cleaneating #food #god #weightloss,ChicGalleria
Sun Mar 18 07:31:00 +0000 2018,Stop Dieting and Start Eating in Moderation https://t.co/nx9k51sbnd #diet #exercise #food #health #selfcare,ChicGalleria
Sun Mar 18 05:30:11 +0000 2018,LuLu's Perfect Peel and Eat Shrimp https://t.co/ujMHclyN4R #healthyfoods #recipes,ChicGalleria
Sun Mar 18 03:30:07 +0000 2018,Benefits of Moroccan Mint #Tea https://t.co/NDAN1gKANa #recipes,ChicGalleria
Sun Mar 18 01:30:05 +0000 2018,Cheat Meals: The Prized Possessions of #Diet Life https://t.co/pGB35l0ma7,ChicGalleria
Sat Mar 17 23:29:46 +0000 2018,How Casual is Casual Friday? https://t.co/IzZPI8rNJx #clothing #fashion #office #style #work,ChicGalleria
Sat Mar 17 21:29:21 +0000 2018,Hello Sunshine: Choosing the Right Sunglasses https://t.co/no36pqmi4g #accessories #glasses,ChicGalleria
Sat Mar 17 19:29:09 +0000 2018,The Guaranteed Method for Flawless #Makeup https://t.co/uhrncU9UJQ,ChicGalleria
Sat Mar 17 17:28:39 +0000 2018,#Makeup Tricks: Erase a Lack of Sleep in Under 10 Minutes https://t.co/gJnZsYlLMR,ChicGalleria
Sat Mar 17 15:28:17 +0000 2018,5 Types Of Jeans That Will Rock Your Wardrobe https://t.co/LtFyHZcK2u #clothing #fashion #style,ChicGalleria
Sat Mar 17 13:27:57 +0000 2018,The Art of Perfect Lips: How to Look Like the Pros https://t.co/kXcWOqGiBi #beauty #makeup #skincare,ChicGalleria
Sat Mar 17 11:27:37 +0000 2018,The Secret to a Perfect Bikini Zone https://t.co/BAiCE5yc21 #skincare,ChicGalleria
Sat Mar 17 09:27:17 +0000 2018,The Foolproof Method for Perfectly Plump Lips https://t.co/yEVb993G5E #beauty #makeup,ChicGalleria
Sat Mar 17 07:26:44 +0000 2018,Framing Your Perspective on Glasses https://t.co/EcPsxX6sM3 #accessories #fashion,ChicGalleria
Sat Mar 17 05:26:17 +0000 2018,No More Skin Hangover https://t.co/NXGS13zedu,ChicGalleria
Sat Mar 17 03:26:15 +0000 2018,Improve Your Happiness By Using Feng Shui https://t.co/RcuBvheoou #homedecor #organizing #stress,ChicGalleria
Sat Mar 17 01:25:57 +0000 2018,Ultimate Gift Guide: How to Spoil Your Favorite G https://t.co/5jufC4cDqx #accessories #girlfriends #holidays #love #relationships #stress,ChicGalleria
Fri Mar 16 23:25:38 +0000 2018,4 Tips on How to Organize Your #Shoes https://t.co/2fC712nf8O #fashion #organizing,ChicGalleria
Fri Mar 16 21:24:19 +0000 2018,My Take on a Hookup Culture https://t.co/uhdSVAijrs #relationships,ChicGalleria
Fri Mar 16 19:23:45 +0000 2018,Make These 7 Life Changes to Quickly Achieve a Bikini Body https://t.co/8jS9NXyS2I #diet #exercise #health,ChicGalleria
Fri Mar 16 17:23:38 +0000 2018,Kent's Crockpot Brunswick Stew https://t.co/9YsOYVFvmk #food,ChicGalleria
Fri Mar 16 15:22:01 +0000 2018,Chicken Parmesan: Classic Comfort Food Made Healthy https://t.co/9Q79i4qxGy #healthyfoods #recipes,ChicGalleria
Fri Mar 16 13:21:58 +0000 2018,Are You Over-Caffeinated? https://t.co/9bE1xaHCS6 #coffee #drinks #health #tea,ChicGalleria
Fri Mar 16 11:21:46 +0000 2018,A Girl's Guide To #Graphic #Tees https://t.co/d8vAKIDJDW #clothing,ChicGalleria
Fri Mar 16 09:21:10 +0000 2018,Cinnamon: A Treat For Your Health https://t.co/ZPpZ5IQ873 #food #healthyfoods,ChicGalleria
Fri Mar 16 07:21:01 +0000 2018,"Choosing Tea as Your ""Diet"" Drink of Choice https://t.co/lztpMFxNJ3 #drinks #healthyfoods",ChicGalleria
Fri Mar 16 05:20:32 +0000 2018,The Beauty Tips You Need To Master Your Pool Party Look https://t.co/WLnQIgfuNo #hair #makeup #skincare,ChicGalleria
Fri Mar 16 03:20:08 +0000 2018,Short and Sweet 2017 Holiday Gift Guide https://t.co/MXXieO5EMY #beauty #gifts #homedecor,ChicGalleria
Fri Mar 16 01:19:35 +0000 2018,DIY Face #Masks for the Summer https://t.co/X61WIeJ7Vj,ChicGalleria
Thu Mar 15 23:19:04 +0000 2018,"An Interview with CoFi Leathers' Owner, Stephanie McTigue https://t.co/pfr1gHuu46 #fashion #newyorkfashionweek #nolchashows",ChicGalleria
Thu Mar 15 21:19:03 +0000 2018,Keep Your Skin Glowing After A Night Out https://t.co/hGbX6N2BC5 #health #skincare,ChicGalleria
Fri Mar 23 05:17:55 +0000 2018,One more while listening to the ?? - Donlon DIPA @madewestbeer @ Las Sirenas Oxnard https://t.co/uXDXVDnLpg,JuanC611
Fri Mar 23 04:16:03 +0000 2018,"@kernriverbrewin Citra DIPA 
Wow, on a fresh palate this is super crushable ? https://t.co/X0fEaHYMT2",JuanC611
Fri Mar 23 03:16:39 +0000 2018,"Copper Wings ??
Turkey meatloaf working...
Brussels sprouts on deck waiting... https://t.co/FHsntjHjXe",JuanC611
Thu Mar 22 04:14:25 +0000 2018,"burned 530 calories doing 72 minutes of cardio exercises, including ""Walking, 3.0 mph, mod. pace, walking dog"" #myfitnesspal",JuanC611
Thu Mar 22 01:49:10 +0000 2018,#postworkout @ The Annex https://t.co/6iKkDKIgUA,JuanC611
Wed Mar 21 20:39:06 +0000 2018,Workout later means more cals available ?????? @ The Annex https://t.co/PvcOAO9FQi,JuanC611
Wed Mar 21 05:25:53 +0000 2018,Them b2 #BarrelWorks beers - SLOambic &amp; Krieky Bones @ 24 Hour Fitness - Oxnard Collection… https://t.co/pBJX1Pdeff,JuanC611
Tue Mar 20 21:04:07 +0000 2018,"burned 403 calories doing 46 minutes of cardio exercises, including ""Walking, 3.5 mph, brisk pace"" #myfitnesspal",JuanC611
Tue Mar 20 14:00:09 +0000 2018,6am #workout FTW @ 24 Hour Fitness - Oxnard Collection Super-Sport https://t.co/USgRber6V0,JuanC611
Mon Mar 19 18:47:30 +0000 2018,"burned 93 calories doing 42 minutes of Walking, 2.0 mph, slow pace #myfitnesspal",JuanC611
Mon Mar 19 16:12:30 +0000 2018,This weekend’s lab ? experiments. Standouts - moksabrewing Rocklin Ale; PB &amp; Jelly Thursday;… https://t.co/TttV46AWec,JuanC611
Sun Mar 18 02:51:15 +0000 2018,"Better than 2016, didn’t have last years, however. Enjoyed this a lot. - Drinking a Citra by @kernriverbrewin -… https://t.co/8UloYG2xyk",JuanC611
Sun Mar 18 02:51:11 +0000 2018,I just earned the 'Middle of the Road (Level 2)' badge on @untappd! https://t.co/gQI1FBxyZB,JuanC611
Sun Mar 18 02:51:08 +0000 2018,I just earned the 'St. Patrick's Day (2018)' badge on @untappd! https://t.co/PfIGSUhxaf #stpaddy,JuanC611
Sat Mar 17 22:51:15 +0000 2018,"Cask Cherry rusticales 
For ? 
Fantastic stuff! @ Dionysus Brewing Company https://t.co/mYDgfs9TLg",JuanC611
Sat Mar 17 19:42:16 +0000 2018,Citra &amp; #properglassware @ Kern River Brewing Company https://t.co/y0MiRVJJjM,JuanC611
Sat Mar 17 18:22:05 +0000 2018,JOJO (double JO) &amp; Citra ? @ Kern River Brewing Company https://t.co/YTr9FJTvTj,JuanC611
Sat Mar 17 18:12:25 +0000 2018,Citra can release ? @ Kern River Brewing Company https://t.co/a0t4s79HNt,JuanC611
Sat Mar 17 00:12:15 +0000 2018,"Afternoon pick me up from @ragamuffinroast. 
Also, aftersicecream is getting close ? @ The Annex https://t.co/g7Vmh4ptk9",JuanC611
Fri Mar 16 20:45:38 +0000 2018,"burned 62 calories doing 19 minutes of Walking, 2.5 mph, leisurely pace #myfitnesspal",JuanC611
Fri Mar 16 18:04:48 +0000 2018,"Last night’s #haze
@mikkeller_sd &amp; revisionbrewing 
Thanks for the RBF can @Semourcake ?? @ The… https://t.co/Bci7zoku8P",JuanC611
Fri Mar 16 18:01:03 +0000 2018,"Last nights #haze 
@mikkeller_sd &amp; revisionbrewing 
Thank you @Semourcake for the RBF can ?? @… https://t.co/ufCl7ib2vy",JuanC611
Fri Mar 16 16:27:29 +0000 2018,"Hey guys, my buddy Nick is trying to help out a RiverPark local Paul who lost his service dog… https://t.co/rTV3eMyBt3",JuanC611
Thu Mar 15 19:28:18 +0000 2018,"burned 57 calories doing 15 minutes of Walking, 2.5 mph, leisurely pace #myfitnesspal",JuanC611
Thu Mar 15 15:37:47 +0000 2018,Love the morning after a storm #clouds #bluesky https://t.co/cNe28fWfud,JuanC611
Thu Mar 15 04:18:00 +0000 2018,Copper Wings - drinking beautifully ? https://t.co/YZg2WN7vxx,JuanC611
Thu Mar 15 02:37:47 +0000 2018,"That #Piday special, Chicken Pot Pie from @cheftkilcoyne ? @ The Annex https://t.co/elPsh1VxX5",JuanC611
Thu Mar 15 02:04:45 +0000 2018,"burned 508 calories doing 71 minutes of cardio exercises, including ""Stair-treadmill ergometer, general"" #myfitnesspal",JuanC611
Wed Mar 14 03:38:39 +0000 2018,"Power In Numbers @purebrewing 17 brewery collab Imperial Stout w/ caramel, biscotti &amp; espresso https://t.co/6VmrL4m1di",JuanC611
Tue Mar 13 20:28:26 +0000 2018,"Well, Tisha strikes again ?
Pilsner crowler for ? ?
Thank you so much! ? https://t.co/tIEwXc08Ej",JuanC611
Tue Mar 13 18:19:40 +0000 2018,"burned 425 calories doing 68 minutes of cardio exercises, including ""Walking, 3.5 mph, brisk pace"" #myfitnesspal",JuanC611
Tue Mar 13 01:28:18 +0000 2018,"burned 649 calories doing 70 minutes of cardio exercises, including ""Stair-treadmill ergometer, general"" #myfitnesspal",JuanC611
Mon Mar 12 15:33:00 +0000 2018,"After the ?, we checked out famousdaves_oxnard for the first time and were not disappointed. Why… https://t.co/vTM3Doyy2z",JuanC611
Sun Mar 11 19:39:47 +0000 2018,Sunday morning ? #sausagegravy #biscuits https://t.co/lHuwBHc0xW,JuanC611
Sat Mar 10 23:18:20 +0000 2018,Lupulin Express @corralitosbrew #hoein https://t.co/ugBGviQxJn,JuanC611
Sat Mar 10 22:17:08 +0000 2018,"Casa de Citra fieldworkbrewingco and time with my ? 
#beautifullikehermomma @ Fluid State Beer… https://t.co/jROLbLIs0F",JuanC611
Sat Mar 10 21:05:21 +0000 2018,Donlon DIPA for ? ? @ MadeWest Brewing Company https://t.co/rzvobdM1gh,JuanC611
Sat Mar 10 19:41:13 +0000 2018,Beats is Infinite to start the day ? you can’t drink all day if you don’t start in the morning… https://t.co/7CzTdNq157,JuanC611
Thu Mar 08 21:16:20 +0000 2018,Bacon &amp; Eggs @PizzaPortBeer - wow! My new favorite in this style. ?? @ Bottle and Pint - Oxnard https://t.co/oeQuLJvEc3,JuanC611
Thu Mar 08 19:04:31 +0000 2018,"Love the women in my life ? ?? #strongwomen 
#internationalwomensday https://t.co/xVxE41pncL",JuanC611
Thu Mar 08 18:24:46 +0000 2018,Mexican Mocha Latte @ragamuffinroast @ The Annex https://t.co/5khu2mKrOO,JuanC611
Wed Mar 07 17:59:18 +0000 2018,"burned 426 calories doing 46 minutes of cardio exercises, including ""Stair-treadmill ergometer, general"" #myfitnesspal",JuanC611
Wed Mar 07 14:07:06 +0000 2018,#work #stronggirl @ 24 Hour Fitness - Oxnard Collection Super-Sport https://t.co/fndSk2APCt,JuanC611
Wed Mar 07 05:52:04 +0000 2018,"After getting our RBS cards, we had to have a beer and some food. 
Tapatio Annex w/ the Protein… https://t.co/YHxYJ68QvZ",JuanC611
Wed Mar 07 00:09:37 +0000 2018,Western Glow with Ron for ? @ Casa Agria Specialty Ales https://t.co/ljqjSfCh4u,JuanC611
Tue Mar 06 18:57:39 +0000 2018,Late post of our @howlinrays shenanigans from Saturday @ Howlin' Ray's https://t.co/rMFoKXndox,JuanC611
Mon Mar 05 17:31:30 +0000 2018,"burned 518 calories doing 55 minutes of cardio exercises, including ""Elliptical Trainer"" #myfitnesspal",JuanC611
Mon Mar 05 14:02:11 +0000 2018,Morning #work https://t.co/XQE9gsHII6,JuanC611
Mon Mar 05 04:42:08 +0000 2018,"Today’s ? 
????
Monkish growler was properly cellared for optimal taste https://t.co/ANAocLbQes",JuanC611
Mon Mar 05 03:40:00 +0000 2018,Family dinner out ? @ KIBO SUSHI https://t.co/96PgreczCY,JuanC611
Sun Mar 04 07:00:15 +0000 2018,"Tomorrow’s ? experiment - greencheekbeer Milkshake IPAs ?
Thanks jay_jay_cee ? https://t.co/0Xlkvov2IY",JuanC611
Sun Mar 04 05:58:41 +0000 2018,Pick ups - for science @ Casa Agria Specialty Ales https://t.co/7akXsN50o9,JuanC611
Sun Mar 04 01:14:07 +0000 2018,Gotta Get It #Haze @ El Segundo Brewing Co. https://t.co/w5wABEjjU6,JuanC611
Sat Mar 03 23:13:25 +0000 2018,"Dry Hopp’d Helles commonspacela 
Damn ? @ Common Space Brewery https://t.co/SbjLYA9uNo",JuanC611
Sat Mar 03 22:10:59 +0000 2018,"Them drop offs tho...
Thanks brotha ? https://t.co/aGDHJrjb4R",JuanC611
Sat Mar 03 19:23:07 +0000 2018,"JoJo Special (mild) - proper start to the day @ Torrance, California https://t.co/xvCTEFlEaY",JuanC611
Sat Mar 03 15:15:39 +0000 2018,"3 hours of sleep, but hot chicken is life ?? https://t.co/oqEqNIid3O",JuanC611
Sat Mar 03 14:47:06 +0000 2018,#skyporn https://t.co/1eN2Kgu9Qe,JuanC611
Fri Mar 02 05:07:13 +0000 2018,Al Pastor “salad” courtesy of tapatioannex for dinner ? @ The Annex https://t.co/XX0jC4jnlL,JuanC611
Fri Mar 02 00:14:09 +0000 2018,"#Postworkout ICE moderntimesbeer ?????
#hydration @ Bottle and Pint - Oxnard https://t.co/WfGow9gwyV",JuanC611
Thu Mar 01 20:30:27 +0000 2018,"burned 38 calories doing 11 minutes of Walking, 2.5 mph, leisurely pace #myfitnesspal",JuanC611
Wed Feb 28 17:20:24 +0000 2018,"burned 47 calories doing 8 minutes of Walking, 3.5 mph, brisk pace #myfitnesspal",JuanC611
Wed Feb 28 03:33:46 +0000 2018,frederiksdalcherrywine Sur Lie with babe ?? love this stuff https://t.co/DoR0SJW59G,JuanC611
Tue Feb 27 15:55:35 +0000 2018,Anyone else on #Vero? https://t.co/CcAhOqXdYm,JuanC611
Tue Feb 27 03:30:30 +0000 2018,Gone But Not Forgotten... https://t.co/pctMSxgt7A,JuanC611
Mon Feb 26 21:04:36 +0000 2018,"Leftover Boneless Chuck Short Rob from majordomola ? #mondaze amirite? @ Ventura, California https://t.co/q9TMv3KN2V",JuanC611
Sun Feb 25 17:22:25 +0000 2018,"The Nardwich kind of Sunday 
? @ Oxnard, California https://t.co/Hv410id49Y",JuanC611
Sun Feb 25 11:43:59 +0000 2018,I can only imagine how Sana’s Dirty30 Vegas trip will be in Sept ? @sana435 _naomifrescas https://t.co/0MPIDSIlbc,JuanC611
Sun Feb 25 10:53:54 +0000 2018,"#cocktails #majordomo
Old Fashioned
Bright Eyes @ Majordomo https://t.co/2InxqrNgCX",JuanC611
Sun Feb 25 10:42:30 +0000 2018,"Santa Barbara Rock ? 
Crispy Pork Belly
Braised Short Rib 
So much food, so good! ? @ Majordomo https://t.co/fwd3T0CLer",JuanC611
Sun Feb 25 09:13:30 +0000 2018,"Bone Broth soup
Bing - Cave Aged Butter &amp; White Sturgeon Caviar | Spicy Lamb
Marinated Mushrooms… https://t.co/fSV9djG3g0",JuanC611
Sun Feb 25 04:06:41 +0000 2018,Waiting for our table and chef @davidchang appears ?? @ Majordomo https://t.co/CSd3kNxPxh,JuanC611
Sun Feb 25 01:05:08 +0000 2018,"burned 232 calories doing 39 minutes of Strength training (weight lifting, weight training) #myfitnesspal",JuanC611
Sat Feb 24 21:35:12 +0000 2018,#forscience #whoremouth https://t.co/nOe0WO3tx0,JuanC611
Sat Feb 24 21:31:01 +0000 2018,"Me: look up
?: I'm playing a game here
Me: real quick
?: Great, I'm dead ?
#diva @ The Annex https://t.co/3WiL2as8bF",JuanC611
Sat Feb 24 20:28:32 +0000 2018,Suits DIPA for science @ MadeWest Brewing Company https://t.co/UXOz6FJML2,JuanC611
Sat Feb 24 10:01:12 +0000 2018,L to R: track7brewing Uber Everywhere; @ClaremontBeer 35 Miles NE IPA; @alesmithbrewing Hawaiian… https://t.co/5CtPScTmR5,JuanC611
Sat Feb 24 05:18:56 +0000 2018,Seared Ahi sandwich special from @cheftkilcoyne was ?? @ The Annex https://t.co/ayAf2Z7lCx,JuanC611
Fri Feb 23 21:11:04 +0000 2018,Brent St. Cobb ? ? @ The 2686 Kitchen https://t.co/YEcMu8WDSy,JuanC611
Fri Feb 23 17:44:35 +0000 2018,#Fbf to earlier in the week when I got to meet the gents from @captainfattys and sampled some… https://t.co/vvMPvYi7Uy,JuanC611
Fri Feb 23 04:16:31 +0000 2018,Quality time with bae continues with frederiksdalcherrywine Reserve ?? https://t.co/ykGIPHGmna,JuanC611
Fri Feb 23 03:07:50 +0000 2018,Enjoying Black Agnes with babe ?? @ Party City https://t.co/UgM4sAXdLG,JuanC611
Thu Feb 22 06:31:09 +0000 2018,"Today was scientific ? 
1) @trilliumbrewing Dialed-In DIPA (canned 1/31/18) 
2) @noblealeworks… https://t.co/Xv5MI4Ok9U",JuanC611
Thu Feb 22 01:17:03 +0000 2018,"Gram Worthy greencheekbeer 
evanthebrewer this is awesome! ? @ The Annex https://t.co/3gGBQECIRe",JuanC611
Wed Feb 21 19:03:18 +0000 2018,"This could definitely be me if beer drinking was an Olympic sport, except much fluffier ? https://t.co/SsUkWjfoVY",JuanC611
Tue Feb 20 17:08:04 +0000 2018,"burned 562 calories doing 58 minutes of cardio exercises, including ""Stair-treadmill ergometer, general"" #myfitnesspal",JuanC611
Tue Feb 20 17:07:38 +0000 2018,"Gram Worthy and Gone but not Forgotten ?
Thanks for the assist @Marcismo55 ? https://t.co/yVlwcQhdp2",JuanC611
Tue Feb 20 16:33:19 +0000 2018,"Not a bad way to start the day ? 
#mead #beermail #trusteelife @ Ventura, California https://t.co/sumJbk5qS3",JuanC611
Mon Feb 19 03:25:58 +0000 2018,"burned 515 calories doing 65 minutes of cardio exercises, including ""Strength training (weight lifting, weight training)"" #myfitnesspal",JuanC611
Sun Feb 18 19:39:35 +0000 2018,Just tapped! Come get some ? @ Bottle and Pint - Oxnard https://t.co/BNfjNQchPc,JuanC611
Sun Feb 18 08:02:02 +0000 2018,All the yes! Going into our 7th year together ?? @ Fluid State Beer Garden https://t.co/t5Lt27fgTi,JuanC611
Sun Feb 18 05:41:53 +0000 2018,Date night starting with #notbeer #craftcocktails @ Fluid State Beer Garden https://t.co/3nIytbqrof,JuanC611
Sat Feb 17 20:59:06 +0000 2018,"missiontrailcider Caribbean Cold Front cuz basic bitches like me love fruit. Love this?
(White… https://t.co/suQD88uBKD",JuanC611
Sat Feb 17 19:44:55 +0000 2018,"#Postworkout Naughty Sauce 
#optoutside on the patio haha
#drinkoutside @ The Annex https://t.co/cMWSupvNGE",JuanC611
Sat Feb 17 18:36:53 +0000 2018,"burned 532 calories doing 48 minutes of cardio exercises, including ""Walking, 3.0 mph, mod. pace, walking dog"" #myfitnesspal",JuanC611
Thu Feb 15 21:24:35 +0000 2018,"burned 532 calories doing 46 minutes of cardio exercises, including ""Elliptical Trainer"" #myfitnesspal",JuanC611
Thu Feb 15 14:46:40 +0000 2018,Early morning workout with bae ? https://t.co/UgwdnlttoF,JuanC611
Thu Feb 15 07:14:28 +0000 2018,"When I think I’ve had enough haze, I have more haze, for science ?????
We Bought a Bench… https://t.co/ymj0Ks6ZXh",JuanC611
Thu Feb 15 04:35:35 +0000 2018,"Ending our 6th Valentine’s Day together with some froyo, blonde espresso, and adult beverages ???? https://t.co/ufekQ3WGy0",JuanC611
Wed Feb 14 03:42:00 +0000 2018,"I was only going to have 1, but Naughty Sauce is still on ? @ The Annex https://t.co/rGbJaKfRlh",JuanC611
Fri Mar 23 05:27:47 +0000 2018,"Heal Your Back Pain
#backpain #gym #yoga #yogapose #fitness #yogaeverydamnday #yogi #love #yogalove #fit #workout… https://t.co/FWoAYaKZDQ",MuscleXp
Fri Mar 23 05:23:02 +0000 2018,"Here's an overlooked back exercise – horizontal shrugs. When it comes to full upper back mass, few exercises compar… https://t.co/3ISfNiRAYj",MuscleXp
Fri Mar 23 05:15:45 +0000 2018,"New Goal !!!!!
#gain #massgainer #gainer #wheyprotein #wheyisolate #isolate #pureisolate #bodybuilding #bodyfit… https://t.co/4aAgevsEsE",MuscleXp
Thu Mar 22 05:32:33 +0000 2018,"MuscleXP 100% Whey Protein New Gold Standards (Pack of 5 Serving) – Cafe Mocha With Digestive Enzymes
Visit -… https://t.co/AcZ1jphZjT",MuscleXp
Thu Mar 22 05:26:46 +0000 2018,"MuscleXP Biotin Hair, Skin &amp; Nails Complete MultiVitamin With Amino Acids (36 Nutrients) 60 Tablets… https://t.co/hsR06ifznA",MuscleXp
Thu Mar 22 05:20:54 +0000 2018,"MuscleXP Complete Protein &amp; Vitamin Shake Mix With Whey Protein 
VITAMINS &amp; MINERALS: At least 25% Daily Value of 1… https://t.co/DlymlmxbZD",MuscleXp
Thu Mar 22 05:08:23 +0000 2018,"MuscleXP Instantized BCAA 6000 with L-Alanine &amp; Taurine – 400g (14 Oz) Orange
6 Grams of BCAAs per Serving providin… https://t.co/ayO0vBLjq4",MuscleXp
Wed Mar 21 06:24:20 +0000 2018,"MuscleXP Fish Oil 1000mg – 330mg Omega 3 – 90 Softgels
 Order Now - https://t.co/rIHVJDA2mM
 #Omega #fishoil… https://t.co/VM9EX1PtOB",MuscleXp
Wed Mar 21 06:18:42 +0000 2018,"Not sure what to eat for breakfast ? Here are some of the best and healthiest options
#diet #healthcare #health… https://t.co/F6TmubSCNg",MuscleXp
Wed Mar 21 06:16:39 +0000 2018,#Motivationtuesday #TeamMUSCLEXP #fitness #bodybuilding #motivated #crossfit #bodybuildingcom #fitnesstrainer… https://t.co/XnC890T4Zz,MuscleXp
Tue Mar 20 06:33:10 +0000 2018,"Eat Your Water.
Grapefruit: 91% water by weight
Watermelon: 92% water by weight
Tomatoes: 94% water by weight
Celer… https://t.co/xauq2WwGMd",MuscleXp
Tue Mar 20 06:29:47 +0000 2018,"MuscleXP 100% Whey Protein (New WHEY Gold Standards) – 2Kg (4.4 lbs),
Grab Now: https://t.co/4QhEEoIVK9… https://t.co/gyL86ooh3V",MuscleXp
Tue Mar 20 06:26:55 +0000 2018,"MuscleXP L-Arginine 1000 mg – 90 Caps
Go For it : https://t.co/Vxk5Cjwm29
#larginine #strong #supplements #athlete… https://t.co/UDp1uwdXzf",MuscleXp
Tue Mar 20 06:14:40 +0000 2018,"New Week New Goal !!!!!
#gain #massgainer #gainer #wheyprotein #wheyisolate #isolate #pureisolate #bodybuilding… https://t.co/4yrRlOLoIz",MuscleXp
Mon Mar 19 06:51:31 +0000 2018,"MuscleXP Instantized BCAA 6000 with L-Alanine &amp; Taurine – 400g (14 Oz) Orange
Visit: https://t.co/ABDMNQ7ArY… https://t.co/B7C1Y3BmB6",MuscleXp
